Dublin Core:Identifier,Dublin Core:Identifier,Dublin Core:Relation,Dublin Core:Identifier,Dublin Core:Type,Dublin Core:Title,Dublin Core:Title,Dublin Core:Title,Dublin Core:Creator,Dublin Core:Creator,Dublin Core:Publisher,Dublin Core:Publisher,Dublin Core:Publisher,Dublin Core:Publisher,Dublin Core:Date,Dublin Core:Extent,Dublin Core:Description,Dublin Core:Description,Dublin Core:Coverage,Dublin Core:Subject,Dublin Core:Rights,Dublin Core:Creator,Dublin Core:Creator,Dublin Core:Creator,Dublin Core:Creator,Dublin Core:Description,Dublin Core:Description,Dublin Core:Language,Dublin Core:Coverage,Dublin Core:Relation1,Dublin Core:Relation2,Dublin Core:Identifier_,Dublin Core:Title_,Dublin Core:Creator_,Dublin Core:Publisher_,Dublin Core:Description_,Dublin Core:Coverage_,Dublin Core:Relation_
<a href='http://hdl.handle.net/2451/42972'>http://hdl.handle.net/2451/42972</a>,,isawdca_000484.pdf,<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,serial,Общественные науки в Узбекистане,Obshchestvennye nauki v Uzbekistane,Obshchestvennye nauki v Uzbekistane,,,Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1982,58,,,Uzbekistan,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42972'>full:001:https://archive.nyu.edu/bitstream/2451/42972</a>/1/isawdca_000484.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42972'>thumb:001:https://archive.nyu.edu/bitstream/2451/42972</a>/2/isawdca_000484_thumb.png,<a href='http://hdl.handle.net/2451/42972'>http://hdl.handle.net/2451/42972</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42972'>full:001:https://archive.nyu.edu/bitstream/2451/42972</a>/1/isawdca_000484.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42972'>thumb:001:https://archive.nyu.edu/bitstream/2451/42972</a>/2/isawdca_000484_thumb.png
<a href='http://hdl.handle.net/2451/42979'>http://hdl.handle.net/2451/42979</a>,,isawdca_000485.pdf,<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,serial,Общественные науки в Узбекистане,Obshchestvennye nauki v Uzbekistane,Obshchestvennye nauki v Uzbekistane,,,Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1982,70,,,Uzbekistan,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42979'>full:001:https://archive.nyu.edu/bitstream/2451/42979</a>/1/isawdca_000485.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42979'>thumb:001:https://archive.nyu.edu/bitstream/2451/42979</a>/2/isawdca_000485_thumb.png,<a href='http://hdl.handle.net/2451/42979'>http://hdl.handle.net/2451/42979</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42979'>full:001:https://archive.nyu.edu/bitstream/2451/42979</a>/1/isawdca_000485.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42979'>thumb:001:https://archive.nyu.edu/bitstream/2451/42979</a>/2/isawdca_000485_thumb.png
<a href='http://hdl.handle.net/2451/42980'>http://hdl.handle.net/2451/42980</a>,,isawdca_000486.pdf,<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,serial,Общественные науки в Узбекистане,Obshchestvennye nauki v Uzbekistane,Obshchestvennye nauki v Uzbekistane,,,Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1982,59,,,Uzbekistan,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42980'>full:001:https://archive.nyu.edu/bitstream/2451/42980</a>/1/isawdca_000486.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42980'>thumb:001:https://archive.nyu.edu/bitstream/2451/42980</a>/2/isawdca_000486_thumb.png,<a href='http://hdl.handle.net/2451/42980'>http://hdl.handle.net/2451/42980</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42980'>full:001:https://archive.nyu.edu/bitstream/2451/42980</a>/1/isawdca_000486.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42980'>thumb:001:https://archive.nyu.edu/bitstream/2451/42980</a>/2/isawdca_000486_thumb.png
<a href='http://hdl.handle.net/2451/42981'>http://hdl.handle.net/2451/42981</a>,,isawdca_000487.pdf,<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,serial,Общественные науки в Узбекистане,Obshchestvennye nauki v Uzbekistane,Obshchestvennye nauki v Uzbekistane,,,Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1982,58,,,Uzbekistan,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42981'>full:001:https://archive.nyu.edu/bitstream/2451/42981</a>/1/isawdca_000487.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42981'>thumb:001:https://archive.nyu.edu/bitstream/2451/42981</a>/2/isawdca_000487_thumb.png,<a href='http://hdl.handle.net/2451/42981'>http://hdl.handle.net/2451/42981</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42981'>full:001:https://archive.nyu.edu/bitstream/2451/42981</a>/1/isawdca_000487.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42981'>thumb:001:https://archive.nyu.edu/bitstream/2451/42981</a>/2/isawdca_000487_thumb.png
<a href='http://hdl.handle.net/2451/42982'>http://hdl.handle.net/2451/42982</a>,,isawdca_000488.pdf,<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,serial,Общественные науки в Узбекистане,Obshchestvennye nauki v Uzbekistane,Obshchestvennye nauki v Uzbekistane,,,Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1982,76,,,Uzbekistan,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42982'>full:001:https://archive.nyu.edu/bitstream/2451/42982</a>/1/isawdca_000488.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42982'>thumb:001:https://archive.nyu.edu/bitstream/2451/42982</a>/2/isawdca_000488_thumb.png,<a href='http://hdl.handle.net/2451/42982'>http://hdl.handle.net/2451/42982</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42982'>full:001:https://archive.nyu.edu/bitstream/2451/42982</a>/1/isawdca_000488.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42982'>thumb:001:https://archive.nyu.edu/bitstream/2451/42982</a>/2/isawdca_000488_thumb.png
<a href='http://hdl.handle.net/2451/42983'>http://hdl.handle.net/2451/42983</a>,,isawdca_000489.pdf,<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,serial,Общественные науки в Узбекистане,Obshchestvennye nauki v Uzbekistane,Obshchestvennye nauki v Uzbekistane,,,Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1982,70,,,Uzbekistan,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42983'>full:001:https://archive.nyu.edu/bitstream/2451/42983</a>/1/isawdca_000489.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42983'>thumb:001:https://archive.nyu.edu/bitstream/2451/42983</a>/2/isawdca_000489_thumb.png,<a href='http://hdl.handle.net/2451/42983'>http://hdl.handle.net/2451/42983</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42983'>full:001:https://archive.nyu.edu/bitstream/2451/42983</a>/1/isawdca_000489.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42983'>thumb:001:https://archive.nyu.edu/bitstream/2451/42983</a>/2/isawdca_000489_thumb.png
<a href='http://hdl.handle.net/2451/42984'>http://hdl.handle.net/2451/42984</a>,,isawdca_000490.pdf,<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,serial,Общественные науки в Узбекистане,Obshchestvennye nauki v Uzbekistane,Obshchestvennye nauki v Uzbekistane,,,Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1982,58,,,Uzbekistan,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42984'>full:001:https://archive.nyu.edu/bitstream/2451/42984</a>/1/isawdca_000490.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42984'>thumb:001:https://archive.nyu.edu/bitstream/2451/42984</a>/2/isawdca_000490_thumb.png,<a href='http://hdl.handle.net/2451/42984'>http://hdl.handle.net/2451/42984</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42984'>full:001:https://archive.nyu.edu/bitstream/2451/42984</a>/1/isawdca_000490.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42984'>thumb:001:https://archive.nyu.edu/bitstream/2451/42984</a>/2/isawdca_000490_thumb.png
<a href='http://hdl.handle.net/2451/42985'>http://hdl.handle.net/2451/42985</a>,,isawdca_000491.pdf,<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,serial,Общественные науки в Узбекистане,Obshchestvennye nauki v Uzbekistane,Obshchestvennye nauki v Uzbekistane,,,Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1982,51,,,Uzbekistan,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42985'>full:001:https://archive.nyu.edu/bitstream/2451/42985</a>/1/isawdca_000491.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42985'>thumb:001:https://archive.nyu.edu/bitstream/2451/42985</a>/2/isawdca_000491_thumb.png,<a href='http://hdl.handle.net/2451/42985'>http://hdl.handle.net/2451/42985</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42985'>full:001:https://archive.nyu.edu/bitstream/2451/42985</a>/1/isawdca_000491.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42985'>thumb:001:https://archive.nyu.edu/bitstream/2451/42985</a>/2/isawdca_000491_thumb.png
<a href='http://hdl.handle.net/2451/42962'>http://hdl.handle.net/2451/42962</a>,,isawdca_000492.pdf,<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,serial,Общественные науки в Узбекистане,Obshchestvennye nauki v Uzbekistane,Obshchestvennye nauki v Uzbekistane,,,Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1982,63,,,Uzbekistan,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42962'>full:001:https://archive.nyu.edu/bitstream/2451/42962</a>/1/isawdca_000492.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42962'>thumb:001:https://archive.nyu.edu/bitstream/2451/42962</a>/2/isawdca_000492_thumb.png,<a href='http://hdl.handle.net/2451/42962'>http://hdl.handle.net/2451/42962</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42962'>full:001:https://archive.nyu.edu/bitstream/2451/42962</a>/1/isawdca_000492.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42962'>thumb:001:https://archive.nyu.edu/bitstream/2451/42962</a>/2/isawdca_000492_thumb.png
<a href='http://hdl.handle.net/2451/42963'>http://hdl.handle.net/2451/42963</a>,,isawdca_000493.pdf,<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,serial,Общественные науки в Узбекистане,Obshchestvennye nauki v Uzbekistane,Obshchestvennye nauki v Uzbekistane,,,Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1982,86,,,Uzbekistan,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42963'>full:001:https://archive.nyu.edu/bitstream/2451/42963</a>/1/isawdca_000493.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42963'>thumb:001:https://archive.nyu.edu/bitstream/2451/42963</a>/2/isawdca_000493_thumb.png,<a href='http://hdl.handle.net/2451/42963'>http://hdl.handle.net/2451/42963</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42963'>full:001:https://archive.nyu.edu/bitstream/2451/42963</a>/1/isawdca_000493.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42963'>thumb:001:https://archive.nyu.edu/bitstream/2451/42963</a>/2/isawdca_000493_thumb.png
<a href='http://hdl.handle.net/2451/42964'>http://hdl.handle.net/2451/42964</a>,,isawdca_000494.pdf,<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,serial,Общественные науки в Узбекистане,Obshchestvennye nauki v Uzbekistane,Obshchestvennye nauki v Uzbekistane,,,Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1983,75,,,Uzbekistan,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42964'>full:001:https://archive.nyu.edu/bitstream/2451/42964</a>/1/isawdca_000494.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42964'>thumb:001:https://archive.nyu.edu/bitstream/2451/42964</a>/2/isawdca_000494_thumb.png,<a href='http://hdl.handle.net/2451/42964'>http://hdl.handle.net/2451/42964</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42964'>full:001:https://archive.nyu.edu/bitstream/2451/42964</a>/1/isawdca_000494.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42964'>thumb:001:https://archive.nyu.edu/bitstream/2451/42964</a>/2/isawdca_000494_thumb.png
<a href='http://hdl.handle.net/2451/42965'>http://hdl.handle.net/2451/42965</a>,,isawdca_000495.pdf,<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,serial,Общественные науки в Узбекистане,Obshchestvennye nauki v Uzbekistane,Obshchestvennye nauki v Uzbekistane,,,Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1983,50,,,Uzbekistan,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42965'>full:001:https://archive.nyu.edu/bitstream/2451/42965</a>/1/isawdca_000495.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42965'>thumb:001:https://archive.nyu.edu/bitstream/2451/42965</a>/2/isawdca_000495_thumb.png,<a href='http://hdl.handle.net/2451/42965'>http://hdl.handle.net/2451/42965</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42965'>full:001:https://archive.nyu.edu/bitstream/2451/42965</a>/1/isawdca_000495.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42965'>thumb:001:https://archive.nyu.edu/bitstream/2451/42965</a>/2/isawdca_000495_thumb.png
<a href='http://hdl.handle.net/2451/42966'>http://hdl.handle.net/2451/42966</a>,,isawdca_000496.pdf,<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,serial,Общественные науки в Узбекистане,Obshchestvennye nauki v Uzbekistane,Obshchestvennye nauki v Uzbekistane,,,Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1983,68,,,Uzbekistan,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42966'>full:001:https://archive.nyu.edu/bitstream/2451/42966</a>/1/isawdca_000496.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42966'>thumb:001:https://archive.nyu.edu/bitstream/2451/42966</a>/2/isawdca_000496_thumb.png,<a href='http://hdl.handle.net/2451/42966'>http://hdl.handle.net/2451/42966</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42966'>full:001:https://archive.nyu.edu/bitstream/2451/42966</a>/1/isawdca_000496.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42966'>thumb:001:https://archive.nyu.edu/bitstream/2451/42966</a>/2/isawdca_000496_thumb.png
<a href='http://hdl.handle.net/2451/42967'>http://hdl.handle.net/2451/42967</a>,,isawdca_000497.pdf,<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,serial,Общественные науки в Узбекистане,Obshchestvennye nauki v Uzbekistane,Obshchestvennye nauki v Uzbekistane,,,Ташкент,Tashkent,"Изд-во ""Фан"" Узбекской ССР","Izd-vo ""Fan"" Uzbekskoĭ SSR",1983,74,,,Uzbekistan,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",,,,,,,Russian,,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42967'>full:001:https://archive.nyu.edu/bitstream/2451/42967</a>/1/isawdca_000497.pdf,<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42967'>thumb:001:https://archive.nyu.edu/bitstream/2451/42967</a>/2/isawdca_000497_thumb.png,<a href='http://hdl.handle.net/2451/42967'>http://hdl.handle.net/2451/42967</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan,<a href='full:001:https://archive.nyu.edu/bitstream/2451/42967'>full:001:https://archive.nyu.edu/bitstream/2451/42967</a>/1/isawdca_000497.pdf|<a href='thumb:001:https://archive.nyu.edu/bitstream/2451/42967'>thumb:001:https://archive.nyu.edu/bitstream/2451/42967</a>/2/isawdca_000497_thumb.png
