Dublin Core:Relation,Dublin Core:Type,Dublin Core:Date,Dublin Core:Extent,Dublin Core:Subject,Dublin Core:Rights,Dublin Core:Language,Dublin Core:Identifier,Dublin Core:Title,Dublin Core:Creator,Dublin Core:Publisher,Dublin Core:Description,Dublin Core:Coverage
full:001:https://archive.nyu.edu/bitstream/2451/42927/1/isawdca_000456.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42927/2/isawdca_000456_thumb.png,serial,1979,70,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42927'>http://hdl.handle.net/2451/42927</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42928/1/isawdca_000457.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42928/2/isawdca_000457_thumb.png,serial,1979,67,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42928'>http://hdl.handle.net/2451/42928</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42936/1/isawdca_000458.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42936/2/isawdca_000458_thumb.png,serial,1979,77,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42936'>http://hdl.handle.net/2451/42936</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42947/1/isawdca_000459.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42947/2/isawdca_000459_thumb.png,serial,1980,70,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42947'>http://hdl.handle.net/2451/42947</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42954/1/isawdca_000460.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42954/2/isawdca_000460_thumb.png,serial,1980,63,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42954'>http://hdl.handle.net/2451/42954</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42955/1/isawdca_000461.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42955/2/isawdca_000461_thumb.png,serial,1980,102,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42955'>http://hdl.handle.net/2451/42955</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42956/1/isawdca_000462.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42956/2/isawdca_000462_thumb.png,serial,1980,106,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42956'>http://hdl.handle.net/2451/42956</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42957/1/isawdca_000463.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42957/2/isawdca_000463_thumb.png,serial,1980,70,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42957'>http://hdl.handle.net/2451/42957</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42958/1/isawdca_000464.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42958/2/isawdca_000464_thumb.png,serial,1980,66,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42958'>http://hdl.handle.net/2451/42958</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42959/1/isawdca_000465.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42959/2/isawdca_000465_thumb.png,serial,1980,62,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42959'>http://hdl.handle.net/2451/42959</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42960/1/isawdca_000466.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42960/2/isawdca_000466_thumb.png,serial,1980,130,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42960'>http://hdl.handle.net/2451/42960</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42937/1/isawdca_000467.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42937/2/isawdca_000467_thumb.png,serial,1980,83,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42937'>http://hdl.handle.net/2451/42937</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42938/1/isawdca_000468.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42938/2/isawdca_000468_thumb.png,serial,1980,82,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42938'>http://hdl.handle.net/2451/42938</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42939/1/isawdca_000469.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42939/2/isawdca_000469_thumb.png,serial,1980,66,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42939'>http://hdl.handle.net/2451/42939</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42940/1/isawdca_000470.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42940/2/isawdca_000470_thumb.png,serial,1981,103,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42940'>http://hdl.handle.net/2451/42940</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42941/1/isawdca_000471.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42941/2/isawdca_000471_thumb.png,serial,1981,74,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42941'>http://hdl.handle.net/2451/42941</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42942/1/isawdca_000472.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42942/2/isawdca_000472_thumb.png,serial,1981,79,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42942'>http://hdl.handle.net/2451/42942</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42943/1/isawdca_000473.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42943/2/isawdca_000473_thumb.png,serial,1981,67,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42943'>http://hdl.handle.net/2451/42943</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42944/1/isawdca_000474.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42944/2/isawdca_000474_thumb.png,serial,1981,62,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42944'>http://hdl.handle.net/2451/42944</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42945/1/isawdca_000475.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42945/2/isawdca_000475_thumb.png,serial,1981,74,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42945'>http://hdl.handle.net/2451/42945</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42946/1/isawdca_000476.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42946/2/isawdca_000476_thumb.png,serial,1981,58,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42946'>http://hdl.handle.net/2451/42946</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42948/1/isawdca_000477.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42948/2/isawdca_000477_thumb.png,serial,1981,63,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42948'>http://hdl.handle.net/2451/42948</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42949/1/isawdca_000478.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42949/2/isawdca_000478_thumb.png,serial,1981,86,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42949'>http://hdl.handle.net/2451/42949</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42950/1/isawdca_000479.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42950/2/isawdca_000479_thumb.png,serial,1981,66,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42950'>http://hdl.handle.net/2451/42950</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42951/1/isawdca_000480.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42951/2/isawdca_000480_thumb.png,serial,1981,63,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42951'>http://hdl.handle.net/2451/42951</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42952/1/isawdca_000481.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42952/2/isawdca_000481_thumb.png,serial,1981,82,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42952'>http://hdl.handle.net/2451/42952</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42953/1/isawdca_000482.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42953/2/isawdca_000482_thumb.png,serial,1982,79,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42953'>http://hdl.handle.net/2451/42953</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42961/1/isawdca_000483.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42961/2/isawdca_000483_thumb.png,serial,1982,50,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42961'>http://hdl.handle.net/2451/42961</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42972/1/isawdca_000484.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42972/2/isawdca_000484_thumb.png,serial,1982,58,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42972'>http://hdl.handle.net/2451/42972</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
full:001:https://archive.nyu.edu/bitstream/2451/42979/1/isawdca_000485.pdf|thumb:001:https://archive.nyu.edu/bitstream/2451/42979/2/isawdca_000485_thumb.png,serial,1982,70,Social sciences--Periodicals. Social sciences--Uzbekistan--Periodicals. Social sciences. Uzbekistan.,"The material on this site may be covered under copyright law. We are making such material available on a noncommercial basis for research and educational purposes. If you wish to use copyrighted material from this site for purposes beyond those in accordance with fair use or other relevant copyright exceptions, you must obtain permission from the copyright owner.",Russian,<a href='http://hdl.handle.net/2451/42979'>http://hdl.handle.net/2451/42979</a>|<a href='http://www.worldcat.org/oclc/4841203'>OCLC: 4841203</a>,Общественные науки в Узбекистане|Obshchestvennye nauki v Uzbekistane|Obshchestvennye nauki v Uzbekistane,,"Ташкент|Tashkent|Изд-во ""Фан"" Узбекской ССР|Izd-vo ""Fan"" Uzbekskoĭ SSR",,Uzbekistan
